File,Rep,Sched,P1,R1,B1,P2,R2,B2,SSMag,LLDelay,PropSS
ssmag25.xlsx,4,6,0.0,232.725,324.075,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,4,7,0.0,234.525,326.175,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,4,8,0.0,237.725,328.375,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,4,9,0.0,233.75,328.35,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,5,1,0.0,206.825,289.25,0.0,9.425,39.7,25.0,5.0,0.879312965496276
ssmag25.xlsx,5,2,0.0,238.2,332.075,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,5,3,0.0,234.125,326.1,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,5,4,0.0,230.1,320.7,0.0,0.35,3.45,25.0,30.0,0.989356779268857
ssmag25.xlsx,5,5,0.0,234.4,326.5,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,5,6,0.0,238.05,328.75,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,5,7,0.0,231.5,324.675,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,5,8,0.0,235.825,328.55,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,5,9,0.0,236.125,326.525,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,6,1,0.0,89.375,124.15,0.0,48.825,210.1,25.0,5.0,0.37142857142857144
ssmag25.xlsx,6,2,0.0,231.375,323.825,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,6,3,0.0,233.375,325.5,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,6,4,0.0,229.05,320.95,0.0,0.2,2.275,25.0,30.0,0.9929615592853276
ssmag25.xlsx,6,5,0.0,235.35,327.05,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,6,6,0.0,235.3,328.975,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,6,7,0.0,233.5,328.35,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,6,8,0.0,233.4,326.725,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,6,9,0.0,231.575,326.45,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,7,1,0.0,233.3,324.55,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,7,2,0.0,233.9,325.325,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,7,3,0.0,234.5,323.5,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,7,4,0.0,224.075,313.7,0.0,0.55,6.05,25.0,30.0,0.981078967943706
ssmag25.xlsx,7,5,0.0,236.975,330.175,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,7,6,0.0,235.275,328.4,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,7,7,0.0,236.65,330.75,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,7,8,0.0,233.725,326.55,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,7,9,0.0,232.7,327.95,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,8,1,0.0,233.225,324.7,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,8,2,0.0,220.775,307.125,0.0,2.6,17.525,25.0,10.0,0.9460187894655784
ssmag25.xlsx,8,3,0.0,234.575,330.975,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,8,4,0.0,237.075,329.35,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,8,5,0.0,235.025,327.8,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,8,6,0.0,233.3,324.6,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,8,7,0.0,236.4,329.075,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,8,8,0.0,236.7,329.725,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,8,9,0.0,232.725,325.45,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,9,1,0.0,238.3,327.625,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,9,2,0.0,234.6,326.475,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,9,3,0.0,235.45,325.075,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,9,4,0.0,230.475,321.5,0.0,0.3,4.575,25.0,30.0,0.9859694855478035
ssmag25.xlsx,9,5,0.0,234.8,328.45,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,9,6,0.0,232.15,326.725,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,9,7,0.0,232.7,324.025,0.0,0.025,0.725,25.0,60.0,0.9977675134719014
ssmag25.xlsx,9,8,0.0,233.225,325.65,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,9,9,0.0,232.3,323.85,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,10,1,0.0,0.0,0.0,0.0,78.825,338.65,25.0,5.0,0.0
ssmag25.xlsx,10,2,0.0,233.05,329.025,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,10,3,0.0,233.45,323.65,0.0,0.0,0.15,25.0,20.0,0.9995367510809142
ssmag25.xlsx,10,4,0.0,234.025,326.825,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,10,5,0.0,235.525,327.475,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,10,6,0.0,229.1,317.5,0.0,0.225,3.1,25.0,50.0,0.9903306300686212
ssmag25.xlsx,10,7,0.0,234.575,325.7,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,10,8,0.0,238.35,330.575,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,10,9,0.0,232.5,324.75,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,11,1,0.0,236.775,328.65,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,11,2,0.0,233.725,324.525,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,11,3,0.0,231.9,326.875,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,11,4,0.0,237.175,325.4,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,11,5,0.0,234.6,327.4,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,11,6,0.0,234.325,326.125,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,11,7,0.0,229.85,324.7,0.0,0.025,0.125,25.0,60.0,0.9996151774032171
ssmag25.xlsx,11,8,0.0,236.925,328.75,0.0,0.025,0.05,25.0,70.0,0.9998479318734793
ssmag25.xlsx,11,9,0.0,235.425,327.3,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,12,1,0.0,0.0,0.0,0.0,81.85,346.05,25.0,5.0,0.0
ssmag25.xlsx,12,2,0.0,231.875,325.65,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,12,3,0.0,234.525,327.45,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,12,4,0.0,236.275,325.175,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,12,5,0.0,234.3,329.9,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,12,6,0.0,235.95,328.675,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,12,7,0.0,232.125,324.075,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,12,8,0.0,234.95,328.65,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,12,9,0.0,234.825,327.1,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,13,1,0.0,71.725,99.275,0.0,57.575,238.1,25.0,5.0,0.2942571322712116
ssmag25.xlsx,13,2,0.0,232.725,327.35,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,13,3,0.0,233.475,326.0,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,13,4,0.0,234.825,328.65,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,13,5,0.0,229.4,319.55,0.0,0.125,2.0,25.0,40.0,0.9937801275073861
ssmag25.xlsx,13,6,0.0,235.675,329.1,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,13,7,0.0,232.15,323.35,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,13,8,0.0,230.45,322.1,0.0,0.125,1.825,25.0,70.0,0.9943659797792699
ssmag25.xlsx,13,9,0.0,236.6,328.65,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,14,1,0.0,235.975,330.4,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,14,2,0.0,233.775,326.35,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,14,3,0.0,233.725,325.8,0.0,0.025,0.05,25.0,20.0,0.9998465551634187
ssmag25.xlsx,14,4,0.0,233.85,327.0,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,14,5,0.0,234.25,328.25,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,14,6,0.0,232.725,327.125,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,14,7,0.0,232.9,325.15,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,14,8,0.0,234.875,327.15,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,14,9,0.0,235.6,328.975,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,15,1,0.0,0.05,0.05,0.0,81.275,346.425,25.0,5.0,0.0001443105563171946
ssmag25.xlsx,15,2,0.0,234.8,326.6,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,15,3,0.0,232.1,325.7,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,15,4,0.0,236.575,329.55,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,15,5,0.0,236.8,329.9,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,15,6,0.0,236.875,328.6,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,15,7,0.0,232.65,325.95,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,15,8,0.0,238.5,330.825,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,15,9,0.0,231.7,324.475,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,16,1,0.0,234.325,328.875,0.0,0.025,0.025,25.0,5.0,0.9999239890544239
ssmag25.xlsx,16,2,0.0,209.925,291.675,0.0,4.35,29.5,25.0,10.0,0.9081497625904881
ssmag25.xlsx,16,3,0.0,233.0,325.975,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,16,4,0.0,233.65,327.55,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,16,5,0.0,231.7,323.3,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,16,6,0.0,232.55,325.825,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,16,7,0.0,232.45,327.025,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,16,8,0.0,232.325,327.9,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,16,9,0.0,232.275,320.2,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,17,1,0.0,231.6,322.45,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,17,2,0.0,237.65,330.2,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,17,3,0.0,230.5,321.825,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,17,4,0.0,232.55,325.9,0.0,0.075,1.1,25.0,30.0,0.9966360856269112
ssmag25.xlsx,17,5,0.0,233.925,326.025,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,17,6,0.0,236.15,331.4,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,17,7,0.0,234.7,326.15,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,17,8,0.0,232.85,326.675,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,17,9,0.0,235.8,328.35,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,18,1,0.0,234.975,326.225,0.0,0.025,0.025,25.0,5.0,0.9999233716475097
ssmag25.xlsx,18,2,0.0,233.125,327.2,0.0,0.35,1.5,25.0,10.0,0.9954365682993611
ssmag25.xlsx,18,3,0.0,233.025,326.25,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,18,4,0.0,233.2,325.675,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,18,5,0.0,234.2,324.475,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,18,6,0.0,235.35,327.65,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,18,7,0.0,234.975,327.45,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,18,8,0.0,234.0,330.7,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,18,9,0.0,232.05,322.9,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,19,1,0.0,234.65,325.625,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,19,2,0.0,235.8,327.825,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,19,3,0.0,234.0,328.375,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,19,4,0.0,232.7,326.05,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,19,5,0.0,233.575,325.475,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,19,6,0.0,234.875,326.975,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,19,7,0.0,232.5,321.75,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,19,8,0.0,231.4,324.225,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,19,9,0.0,237.7,330.6,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,20,1,0.0,233.425,327.575,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,20,2,0.0,231.25,325.35,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,20,3,0.0,232.225,324.175,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,20,4,0.0,233.8,328.425,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,20,5,0.0,236.725,327.725,0.0,0.025,0.025,25.0,40.0,0.9999237223493517
ssmag25.xlsx,20,6,0.0,234.475,326.525,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,20,7,0.0,235.775,329.15,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,20,8,0.0,235.55,327.525,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,20,9,0.0,234.225,326.05,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,21,1,0.0,233.0,324.5,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,21,2,0.0,236.725,325.65,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,21,3,0.0,235.975,326.35,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,21,4,0.0,234.25,326.425,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,21,5,0.0,234.975,327.8,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,21,6,0.0,234.9,330.675,0.0,0.025,0.025,25.0,50.0,0.9999244027819777
ssmag25.xlsx,21,7,0.0,235.2,329.675,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,21,8,0.0,233.125,324.875,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,21,9,0.0,228.475,320.025,0.0,0.125,2.45,25.0,80.0,0.992402511822622
ssmag25.xlsx,22,1,0.0,0.075,0.075,0.0,82.5,342.6,25.0,5.0,0.00021886627270737577
ssmag25.xlsx,22,2,0.0,232.225,324.85,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,22,3,0.0,233.5,323.925,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,22,4,0.0,234.9,327.025,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,22,5,0.0,237.4,329.75,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,22,6,0.0,235.25,328.375,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,22,7,0.0,237.275,327.725,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,22,8,0.0,231.875,324.675,0.0,0.075,0.625,25.0,70.0,0.9980786965877652
ssmag25.xlsx,22,9,0.0,236.725,328.925,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,23,1,0.0,233.2,326.25,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,23,2,0.0,172.475,239.625,0.0,11.575,76.575,25.0,10.0,0.7578273244781784
ssmag25.xlsx,23,3,0.0,236.25,328.5,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,23,4,0.0,234.75,326.825,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,23,5,0.0,226.95,317.225,0.0,0.175,2.425,25.0,40.0,0.9924135773502267
ssmag25.xlsx,23,6,0.0,235.875,328.125,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,23,7,0.0,231.5,325.925,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,23,8,0.0,232.85,322.65,0.0,0.025,0.025,25.0,70.0,0.9999225226621214
ssmag25.xlsx,23,9,0.0,233.2,325.85,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,24,1,0.0,236.45,328.125,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,24,2,0.0,234.55,325.225,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,24,3,0.0,233.1,324.05,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,24,4,0.0,232.85,324.9,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,24,5,0.0,232.625,323.95,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,24,6,0.0,235.7,328.1,0.0,0.025,0.025,25.0,50.0,0.9999238095238095
ssmag25.xlsx,24,7,0.0,235.375,328.75,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,24,8,0.0,233.675,327.775,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,24,9,0.0,235.05,329.0,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,25,1,0.0,0.025,0.025,0.0,84.125,346.6,25.0,5.0,7.21240533717995e-05
ssmag25.xlsx,25,2,0.0,235.225,325.25,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,25,3,0.0,236.375,327.05,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,25,4,0.0,234.875,329.525,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,25,5,0.0,235.75,327.95,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,25,6,0.0,234.15,329.575,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,25,7,0.0,232.6,323.9,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,25,8,0.0,236.1,330.425,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,25,9,0.0,238.225,328.8,0.0,0.025,0.025,25.0,80.0,0.9999239717174789
ssmag25.xlsx,26,1,0.0,234.25,327.325,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,26,2,0.0,235.95,331.15,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,26,3,0.0,227.2,318.475,0.0,1.025,8.675,25.0,20.0,0.9734831117224514
ssmag25.xlsx,26,4,0.0,232.8,325.675,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,26,5,0.0,233.65,327.025,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,26,6,0.0,232.575,324.475,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,26,7,0.0,236.875,328.8,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,26,8,0.0,231.275,327.125,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,26,9,0.0,235.25,326.55,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,27,1,0.0,236.25,329.1,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,27,2,0.0,235.075,328.975,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,27,3,0.0,232.45,327.775,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,27,4,0.0,237.425,327.55,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,27,5,0.0,233.1,326.775,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,27,6,0.0,235.0,326.375,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,27,7,0.0,234.575,327.925,0.0,0.025,0.625,25.0,60.0,0.998097702024045
ssmag25.xlsx,27,8,0.0,236.35,329.725,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,27,9,0.0,232.375,324.0,0.0,0.0,0.875,25.0,80.0,0.9973066564063101
ssmag25.xlsx,28,1,0.0,235.375,328.525,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,28,2,0.0,235.05,328.9,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,28,3,0.0,231.875,325.05,0.0,0.125,2.05,25.0,20.0,0.9937328034240294
ssmag25.xlsx,28,4,0.0,232.975,322.2,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,28,5,0.0,233.525,326.1,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,28,6,0.0,229.975,324.2,0.0,0.075,1.025,25.0,50.0,0.9968483357675456
ssmag25.xlsx,28,7,0.0,234.075,323.525,0.0,0.025,0.025,25.0,60.0,0.9999227321897698
ssmag25.xlsx,28,8,0.0,236.075,326.725,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,28,9,0.0,235.35,326.8,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,29,1,0.0,234.525,326.975,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,29,2,0.0,206.625,287.6,0.0,4.4,27.45,25.0,10.0,0.9128709728614506
ssmag25.xlsx,29,3,0.0,231.75,324.4,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,29,4,0.0,233.15,327.95,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,29,5,0.0,232.875,327.125,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,29,6,0.0,236.025,326.825,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,29,7,0.0,234.15,329.025,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,29,8,0.0,235.6,326.125,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,29,9,0.0,237.4,329.275,0.0,0.0,0.0,25.0,80.0,1.0
ssmag25.xlsx,30,1,0.0,232.975,326.325,0.0,0.0,0.0,25.0,5.0,1.0
ssmag25.xlsx,30,2,0.0,237.575,331.8,0.0,0.0,0.0,25.0,10.0,1.0
ssmag25.xlsx,30,3,0.0,234.7,328.875,0.0,0.0,0.0,25.0,20.0,1.0
ssmag25.xlsx,30,4,0.0,235.225,327.325,0.0,0.0,0.0,25.0,30.0,1.0
ssmag25.xlsx,30,5,0.0,233.025,324.775,0.0,0.0,0.0,25.0,40.0,1.0
ssmag25.xlsx,30,6,0.0,239.25,330.125,0.0,0.0,0.0,25.0,50.0,1.0
ssmag25.xlsx,30,7,0.0,234.425,328.025,0.0,0.0,0.0,25.0,60.0,1.0
ssmag25.xlsx,30,8,0.0,235.725,328.95,0.0,0.0,0.0,25.0,70.0,1.0
ssmag25.xlsx,30,9,0.0,234.575,326.875,0.0,0.0,0.0,25.0,80.0,1.0
ssmag35.xlsx,1,1,0.0,0.0,0.0,0.0,80.95,344.025,35.0,5.0,0.0
ssmag35.xlsx,1,2,0.0,211.35,285.55,0.0,0.0,0.0,35.0,10.0,1.0
ssmag35.xlsx,1,3,0.0,199.75,271.15,0.0,1.35,14.25,35.0,20.0,0.9500700770847933
ssmag35.xlsx,1,4,0.0,214.85,291.625,0.0,0.0,0.0,35.0,30.0,1.0
ssmag35.xlsx,1,5,0.0,214.0,287.675,0.0,0.025,0.025,35.0,40.0,0.9999131039277025
ssmag35.xlsx,1,6,0.0,212.575,286.05,0.0,0.0,0.0,35.0,50.0,1.0
ssmag35.xlsx,1,7,0.0,213.95,287.775,0.0,0.0,0.0,35.0,60.0,1.0
ssmag35.xlsx,1,8,0.0,212.925,286.575,0.0,0.0,0.0,35.0,70.0,1.0
ssmag35.xlsx,1,9,0.0,213.075,286.25,0.0,0.0,0.0,35.0,80.0,1.0
ssmag35.xlsx,2,1,0.0,0.15,0.15,0.0,82.175,345.1,35.0,5.0,0.0004344677769732078
ssmag35.xlsx,2,2,0.0,170.125,231.075,0.0,7.725,52.825,35.0,10.0,0.8139309616061994
ssmag35.xlsx,2,3,0.0,206.1,275.75,0.0,0.5,6.25,35.0,20.0,0.9778368794326241
ssmag35.xlsx,2,4,0.0,213.4,287.15,0.0,0.0,0.0,35.0,30.0,1.0
ssmag35.xlsx,2,5,0.0,214.375,291.8,0.0,0.0,0.0,35.0,40.0,1.0
ssmag35.xlsx,2,6,0.0,212.5,288.35,0.0,0.025,0.025,35.0,50.0,0.9999133073255311
ssmag35.xlsx,2,7,0.0,214.4,288.0,0.0,0.0,0.0,35.0,60.0,1.0
ssmag35.xlsx,2,8,0.0,211.6,286.2,0.0,0.0,0.0,35.0,70.0,1.0
ssmag35.xlsx,2,9,0.0,211.425,289.875,0.0,0.025,0.05,35.0,80.0,0.9998275416055876
ssmag35.xlsx,3,1,0.0,0.025,0.025,0.0,82.475,350.725,35.0,5.0,7.127583749109053e-05
ssmag35.xlsx,3,2,0.0,198.0,269.75,0.0,2.875,20.2,35.0,10.0,0.9303328160027591
ssmag35.xlsx,3,3,0.0,213.0,288.1,0.0,0.025,0.025,35.0,20.0,0.9999132321041215
ssmag35.xlsx,3,4,0.0,212.175,286.025,0.0,0.0,0.0,35.0,30.0,1.0
ssmag35.xlsx,3,5,0.0,216.35,292.775,0.0,0.0,0.0,35.0,40.0,1.0
ssmag35.xlsx,3,6,0.0,214.775,289.1,0.0,0.0,0.0,35.0,50.0,1.0
ssmag35.xlsx,3,7,0.0,213.5,285.15,0.0,0.0,0.0,35.0,60.0,1.0
ssmag35.xlsx,3,8,0.0,212.275,286.45,0.0,0.0,0.0,35.0,70.0,1.0
ssmag35.xlsx,3,9,0.0,211.95,287.25,0.0,0.025,0.45,35.0,80.0,0.9984358706986445
ssmag35.xlsx,4,1,0.0,50.725,69.375,0.0,62.1,264.825,35.0,5.0,0.20758527827648116
ssmag35.xlsx,4,2,0.0,213.975,287.875,0.0,0.0,0.0,35.0,10.0,1.0
ssmag35.xlsx,4,3,0.0,216.05,289.825,0.0,0.025,0.05,35.0,20.0,0.9998275118585597
